Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,sorting,strain/genotype,TISSUE,grna,strain/cell_line
SRR5339964,ChIP-Seq,98,10107600636,PRJNA378980,SAMN06564321,3876742142,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX2636715,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:25:00Z,1,GSM2533867,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339965,ChIP-Seq,98,4352203324,PRJNA378980,SAMN06564320,1631988128,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX2636716,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:48:00Z,1,GSM2533868,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339966,ChIP-Seq,98,8578218614,PRJNA378980,SAMN06564319,3326747225,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2636717,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:15:00Z,1,GSM2533869,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339967,ChIP-Seq,98,4351939018,PRJNA378980,SAMN06564318,1648502505,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636718,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:53:00Z,1,GSM2533870,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339968,ChIP-Seq,98,4352805828,PRJNA378980,SAMN06564317,1637619796,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX2636719,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:52:00Z,1,GSM2533871,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339969,ChIP-Seq,98,4361993426,PRJNA378980,SAMN06564316,1620862140,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2636720,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:55:00Z,1,GSM2533872,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339970,ChIP-Seq,98,14075957854,PRJNA378980,SAMN06564315,5183809750,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2636721,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:37:00Z,1,GSM2533873,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339971,ChIP-Seq,98,4354253876,PRJNA378980,SAMN06564314,1641265725,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2636722,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:56:00Z,1,GSM2533874,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339972,ChIP-Seq,98,4354065324,PRJNA378980,SAMN06564313,1645816430,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2636723,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:00:00Z,1,GSM2533875,in-vitro differentiated neural progenitor cells (NPC),SRP101791,GFP+,Sox1-GFP,in-vitro differentiated neural progenitor cells (NPC),,
SRR5339973,ChIP-Seq,98,4361556052,PRJNA378980,SAMN06564312,1617241471,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2636724,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:54:00Z,1,GSM2533876,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339974,ChIP-Seq,98,8628245458,PRJNA378980,SAMN06564311,3238591374,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2636725,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T06:00:00Z,1,GSM2533877,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339975,ChIP-Seq,98,9701585068,PRJNA378980,SAMN06564310,3651280168,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2636726,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:20:00Z,1,GSM2533878,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339976,ChIP-Seq,98,10638406170,PRJNA378980,SAMN06564309,3978875136,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636727,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:30:00Z,1,GSM2533879,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339977,ChIP-Seq,98,4363144142,PRJNA378980,SAMN06564308,1625690576,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2636728,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:54:00Z,1,GSM2533880,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339978,ChIP-Seq,50,1411372000,PRJNA378980,SAMN06564307,668394673,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2636729,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:40:00Z,1,GSM2533881,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339979,ChIP-Seq,98,4360353592,PRJNA378980,SAMN06564306,1623302309,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2636730,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:58:00Z,1,GSM2533882,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339980,ChIP-Seq,50,1307715850,PRJNA378980,SAMN06564262,619099651,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2636731,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:37:00Z,1,GSM2533883,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339981,ChIP-Seq,98,4365528874,PRJNA378980,SAMN06564261,1618282239,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2636732,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:53:00Z,1,GSM2533884,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339982,ChIP-Seq,50,1165679050,PRJNA378980,SAMN06564260,552944606,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX2636733,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:38:00Z,1,GSM2533885,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339983,ChIP-Seq,98,4361891996,PRJNA378980,SAMN06564259,1633985994,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636734,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:57:00Z,1,GSM2533886,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339984,ChIP-Seq,50,1534536850,PRJNA378980,SAMN06564258,726250133,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2636735,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:42:00Z,1,GSM2533887,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339985,ChIP-Seq,98,4360745102,PRJNA378980,SAMN06564257,1659858739,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636736,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:00:00Z,1,GSM2533888,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339986,ChIP-Seq,50,1240533850,PRJNA378980,SAMN06564256,590281790,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2636737,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:44:00Z,1,GSM2533889,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339987,ChIP-Seq,98,4356874298,PRJNA378980,SAMN06564255,1620589041,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2636738,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:24:00Z,1,GSM2533890,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339988,ChIP-Seq,98,14918584198,PRJNA378980,SAMN06564254,5631792601,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2636739,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:49:00Z,1,GSM2533891,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339989,ChIP-Seq,98,4362118376,PRJNA378980,SAMN06564253,1621563784,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2636740,Illumina HiSeq 2000,PAIRED,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:25:00Z,1,GSM2533892,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339990,ChIP-Seq,50,1227600850,PRJNA378980,SAMN06564252,582378464,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2636741,Illumina HiSeq 2000,SINGLE,ChIP,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-18T11:16:00Z,1,GSM2533893,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5863570,Hi-C,98,30845757936,PRJNA378980,SAMN07411280,13654791120,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3032089,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T19:23:00Z,1,GSM2716663,embryonic stem cells (ES),SRP101791,,,,Zfp608,E14Tg2a
SRR5863571,Hi-C,98,31408968738,PRJNA378980,SAMN07411281,13684658396,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3032090,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T19:24:00Z,1,GSM2716664,embryonic stem cells (ES),SRP101791,,,,Zfp608,E14Tg2a + dCas9
SRR5863572,Hi-C,98,32028785320,PRJNA378980,SAMN07411221,13925052629,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3032091,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T20:23:00Z,1,GSM2716665,embryonic stem cells (ES),SRP101791,,,,Zfp608,E14Tg2a + dCas9_VP64
SRR5863573,Hi-C,98,30507250942,PRJNA378980,SAMN07411224,13409599429,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3032092,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T20:30:00Z,1,GSM2716666,embryonic stem cells (ES),SRP101791,,,,Zfp608,E14Tg2a + dCas9_VP64 + p65/Hsf1
SRR5863574,Hi-C,98,32278091636,PRJNA378980,SAMN07411223,13978563137,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3032093,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T19:25:00Z,1,GSM2716667,embryonic stem cells (ES),SRP101791,,,,Zfp608,E14Tg2a
SRR5863575,Hi-C,98,31577497574,PRJNA378980,SAMN07411222,13650746812,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3032094,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T19:24:00Z,1,GSM2716668,embryonic stem cells (ES),SRP101791,,,,Zfp608,E14Tg2a + dCas9
SRR5863576,Hi-C,98,31072596282,PRJNA378980,SAMN07411279,13522536215,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX3032095,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T20:40:00Z,1,GSM2716669,embryonic stem cells (ES),SRP101791,,,,Zfp608,E14Tg2a + dCas9_VP64
SRR5863577,Hi-C,98,31091116714,PRJNA378980,SAMN07411278,13634158594,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX3032096,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T19:56:00Z,1,GSM2716670,embryonic stem cells (ES),SRP101791,,,,Zfp608,E14Tg2a + dCas9_VP64 + p65/Hsf1
SRR5863578,Hi-C,98,35149136974,PRJNA378980,SAMN07411277,14793991969,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3032097,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T19:56:00Z,1,GSM2716671,embryonic stem cells (ES),SRP101791,,,,Sox4,E14Tg2a
SRR5863579,Hi-C,98,33685982568,PRJNA378980,SAMN07411276,14490981368,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3032098,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T20:41:00Z,1,GSM2716672,embryonic stem cells (ES),SRP101791,,,,Sox4,E14Tg2a + dCas9
SRR5863580,Hi-C,98,34283846562,PRJNA378980,SAMN07411275,14688381322,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3032099,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T22:57:00Z,1,GSM2716673,embryonic stem cells (ES),SRP101791,,,,Sox4,E14Tg2a + dCas9_VP64
SRR5863581,Hi-C,98,32880839460,PRJNA378980,SAMN07411274,14210496458,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3032100,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T20:41:00Z,1,GSM2716674,embryonic stem cells (ES),SRP101791,,,,Sox4,E14Tg2a + dCas9_VP64 + p65/Hsf1
SRR5863582,Hi-C,98,32506147534,PRJNA378980,SAMN07411273,14044423752,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3032101,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T19:30:00Z,1,GSM2716675,embryonic stem cells (ES),SRP101791,,,,Sox4,E14Tg2a
SRR5863583,Hi-C,98,33133928086,PRJNA378980,SAMN07411272,14312437891,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3032102,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T19:37:00Z,1,GSM2716676,embryonic stem cells (ES),SRP101791,,,,Sox4,E14Tg2a + dCas9
SRR5863584,Hi-C,98,31694110322,PRJNA378980,SAMN07411271,13870304457,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3032103,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T19:59:00Z,1,GSM2716677,embryonic stem cells (ES),SRP101791,,,,Sox4,E14Tg2a + dCas9_VP64
SRR5863585,Hi-C,98,32036129440,PRJNA378980,SAMN07411270,14092245014,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3032104,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-07-24T20:55:00Z,1,GSM2716678,embryonic stem cells (ES),SRP101791,,,,Sox4,E14Tg2a + dCas9_VP64 + p65/Hsf1
